DOWNLOAD DATE AND TIME: 08/05/2023 - 13:11:08
 
TAG: LCA-3119-J10-   SN: 20000   MANUF.DATE: 09/23/2022
 
OPERATION MODE: LOCAL/SCADA   
USE MODE: 		CPO           
 
PRESSURES
LINE PRESSURE         RANGE:     0/10000 PSI
P2                    RANGE:     0/10000 PSI
P3                    RANGE:     0/15000 PSI
PILOT PRESSURE        RANGE:     0/  232 PSI
POWER PRESSURE        RANGE:     0/ 3626 PSI
 
VALVES
V1 TYPE:   VSM   OPENING TIME OUT:  60 S   CLOSING TIME OUT: 120 S   STARTING TIME:   0 S   PST FREQ.:     0 H
V2 TYPE:  WING   OPENING TIME OUT:  30 S   CLOSING TIME OUT: 120 S   PST FREQ.:     0 H
V3 TYPE: CHOKE   OPENING TIME OUT:  50 S   CLOSING TIME OUT:  50 S   ENABLED: YES   POS. INDICATOR: YES
 
TRIGGERS
LOW LEVEL:   711 PSI   HIGH LEVEL:  1565 PSI   HYSTERESIS:    50 PSI
 
CHOKE CONFIG
POSITION: + RESTR.
 
HYDRAULIC CONFIG
PUMP SELECTION: ALTERNATE
MIN. POWER PRESSURE:  1300 PSI
MAX. POWER PRESSURE:  1800 PSI
MIN. PILOT PRESSURE:    50 PSI
MAX. PILOT PRESSURE:   120 PSI
MAX. LIMIT PRESSURE:  3000 PSI
FIST HIT DETECTION PRESSURE:    10 PSI
 
SERIAL COMMUNICATION
ENABLE: YES  PROTOCOL: MODBUS-RTU   BAUD RATE: 9600   PARITY: NO     STOP BITS: 2   SLAVE: 1
 
FACTORY
MODEL: E02   FIRMWARE: V01.42
 
 
NUMBER OF CAPTURES: 003041
 
   DATE   ;  TIME  ;Pline; P2 ; P3 ;Ppilot;Ppower
08/03/2023;20:25:36;1232 ;0000;0000; 0081 ; 1601 
08/03/2023;20:26:35;1232 ;0000;0000; 0081 ; 1599 
08/03/2023;20:27:35;1232 ;0000;0000; 0081 ; 1596 
08/03/2023;20:28:35;1232 ;0000;0000; 0081 ; 1596 
08/03/2023;20:29:35;1232 ;0000;0000; 0081 ; 1595 
08/03/2023;20:30:35;1232 ;0000;0000; 0081 ; 1591 
08/03/2023;20:31:35;1232 ;0000;0000; 0082 ; 1590 
08/03/2023;20:32:34;1232 ;0000;0000; 0082 ; 1588 
08/03/2023;20:33:34;1232 ;0000;0000; 0082 ; 1586 
08/03/2023;20:34:34;1232 ;0000;0000; 0082 ; 1585 
08/03/2023;20:35:34;1232 ;0000;0000; 0082 ; 1583 
08/03/2023;20:36:34;1232 ;0000;0000; 0082 ; 1581 
08/03/2023;20:37:33;1232 ;0000;0000; 0082 ; 1580 
08/03/2023;20:38:33;1232 ;0000;0000; 0082 ; 1578 
08/03/2023;20:39:33;1232 ;0000;0000; 0082 ; 1576 
08/03/2023;20:40:33;1232 ;0000;0000; 0082 ; 1575 
08/03/2023;20:41:33;1232 ;0000;0000; 0083 ; 1573 
08/03/2023;20:42:32;1232 ;0000;0000; 0083 ; 1571 
08/03/2023;20:43:32;1231 ;0000;0000; 0082 ; 1570 
08/03/2023;20:44:32;1231 ;0000;0000; 0083 ; 1568 
08/03/2023;20:45:32;1231 ;0000;0000; 0084 ; 1566 
08/03/2023;20:46:32;1231 ;0000;0000; 0083 ; 1565 
08/03/2023;20:47:31;1232 ;0000;0000; 0084 ; 1563 
08/03/2023;20:48:31;1232 ;0000;0000; 0083 ; 1561 
08/03/2023;20:49:31;1232 ;0000;0000; 0083 ; 1560 
08/03/2023;20:50:31;1232 ;0000;0000; 0083 ; 1558 
08/03/2023;20:51:31;1232 ;0000;0000; 0084 ; 1556 
08/03/2023;20:52:30;1232 ;0000;0000; 0083 ; 1555 
08/03/2023;20:53:30;1232 ;0000;0000; 0084 ; 1553 
08/03/2023;20:54:30;1232 ;0000;0000; 0084 ; 1551 
08/03/2023;20:55:30;1231 ;0000;0000; 0084 ; 1550 
08/03/2023;20:56:30;1231 ;0000;0000; 0084 ; 1548 
08/03/2023;20:57:30;1232 ;0000;0000; 0084 ; 1546 
08/03/2023;20:58:29;1232 ;0000;0000; 0084 ; 1546 
08/03/2023;20:59:29;1232 ;0000;0000; 0084 ; 1543 
08/03/2023;21:00:29;1232 ;0000;0000; 0084 ; 1543 
08/03/2023;21:01:29;1232 ;0000;0000; 0084 ; 1541 
08/03/2023;21:02:29;1232 ;0000;0000; 0084 ; 1540 
08/03/2023;21:03:28;1232 ;0000;0000; 0084 ; 1538 
08/03/2023;21:04:28;1227 ;0000;0000; 0084 ; 1536 
08/03/2023;21:05:28;1227 ;0000;0000; 0084 ; 1535 
08/03/2023;21:06:28;1230 ;0000;0000; 0084 ; 1533 
08/03/2023;21:07:28;1231 ;0000;0000; 0084 ; 1533 
08/03/2023;21:08:27;1228 ;0000;0000; 0084 ; 1531 
08/03/2023;21:09:27;1231 ;0000;0000; 0084 ; 1530 
08/03/2023;21:10:27;1230 ;0000;0000; 0084 ; 1528 
08/03/2023;21:11:27;1227 ;0000;0000; 0084 ; 1528 
08/03/2023;21:12:27;1227 ;0000;0000; 0084 ; 1525 
08/03/2023;21:13:27;1227 ;0000;0000; 0084 ; 1525 
08/03/2023;21:14:26;1227 ;0000;0000; 0084 ; 1523 
08/03/2023;21:15:26;1227 ;0000;0000; 0084 ; 1521 
08/03/2023;21:16:26;1227 ;0000;0000; 0084 ; 1520 
08/03/2023;21:17:26;1227 ;0000;0000; 0084 ; 1518 
08/03/2023;21:18:26;1227 ;0000;0000; 0084 ; 1520 
08/03/2023;21:19:25;1227 ;0000;0000; 0084 ; 1518 
08/03/2023;21:20:25;1227 ;0000;0000; 0085 ; 1518 
08/03/2023;21:21:25;1227 ;0000;0000; 0085 ; 1516 
08/03/2023;21:22:25;1227 ;0000;0000; 0084 ; 1515 
08/03/2023;21:23:25;1226 ;0000;0000; 0084 ; 1513 
08/03/2023;21:24:24;1226 ;0000;0000; 0085 ; 1513 
08/03/2023;21:25:24;1226 ;0000;0000; 0085 ; 1511 
08/03/2023;21:26:24;1226 ;0000;0000; 0085 ; 1510 
08/03/2023;21:27:24;1226 ;0000;0000; 0085 ; 1510 
08/03/2023;21:28:24;1227 ;0000;0000; 0085 ; 1508 
08/03/2023;21:29:24;1227 ;0000;0000; 0085 ; 1507 
08/03/2023;21:30:23;1227 ;0000;0000; 0085 ; 1507 
08/03/2023;21:31:23;1227 ;0000;0000; 0085 ; 1505 
08/03/2023;21:32:23;1227 ;0000;0000; 0085 ; 1503 
08/03/2023;21:33:23;1227 ;0000;0000; 0085 ; 1502 
08/03/2023;21:34:23;1227 ;0000;0000; 0085 ; 1500 
08/03/2023;21:35:23;1226 ;0000;0000; 0085 ; 1498 
08/03/2023;21:36:22;1226 ;0000;0000; 0085 ; 1498 
08/03/2023;21:37:22;1226 ;0000;0000; 0085 ; 1497 
08/03/2023;21:38:22;1226 ;0000;0000; 0085 ; 1495 
08/03/2023;21:39:22;1226 ;0000;0000; 0085 ; 1495 
08/03/2023;21:40:22;1223 ;0000;0000; 0085 ; 1493 
08/03/2023;21:41:21;1226 ;0000;0000; 0085 ; 1492 
08/03/2023;21:42:21;1226 ;0000;0000; 0085 ; 1492 
08/03/2023;21:43:21;1226 ;0000;0000; 0085 ; 1490 
08/03/2023;21:44:21;1225 ;0000;0000; 0085 ; 1490 
08/03/2023;21:45:21;1222 ;0000;0000; 0085 ; 1488 
08/03/2023;21:46:21;1222 ;0000;0000; 0085 ; 1487 
08/03/2023;21:47:20;1222 ;0000;0000; 0085 ; 1485 
08/03/2023;21:48:20;1222 ;0000;0000; 0085 ; 1485 
08/03/2023;21:49:20;1222 ;0000;0000; 0085 ; 1483 
08/03/2023;21:50:20;1222 ;0000;0000; 0085 ; 1482 
08/03/2023;21:51:20;1222 ;0000;0000; 0086 ; 1482 
08/03/2023;21:52:20;1222 ;0000;0000; 0085 ; 1480 
08/03/2023;21:53:19;1218 ;0000;0000; 0085 ; 1478 
08/03/2023;21:54:19;1222 ;0000;0000; 0085 ; 1477 
08/03/2023;21:55:19;1218 ;0000;0000; 0085 ; 1477 
08/03/2023;21:56:19;1222 ;0000;0000; 0086 ; 1475 
08/03/2023;21:57:19;1221 ;0000;0000; 0086 ; 1475 
08/03/2023;21:58:19;1222 ;0000;0000; 0086 ; 1473 
08/03/2023;21:59:18;1222 ;0000;0000; 0086 ; 1472 
08/03/2023;22:00:18;1222 ;0000;0000; 0086 ; 1472 
08/03/2023;22:01:18;1222 ;0000;0000; 0086 ; 1470 
08/03/2023;22:02:18;1222 ;0000;0000; 0086 ; 1468 
08/03/2023;22:03:18;1222 ;0000;0000; 0086 ; 1467 
08/03/2023;22:04:18;1222 ;0000;0000; 0086 ; 1465 
08/03/2023;22:05:17;1220 ;0000;0000; 0086 ; 1463 
08/03/2023;22:06:17;1220 ;0000;0000; 0086 ; 1463 
08/03/2023;22:07:17;1222 ;0000;0000; 0086 ; 1462 
08/03/2023;22:08:17;1222 ;0000;0000; 0086 ; 1460 
08/03/2023;22:09:17;1218 ;0000;0000; 0086 ; 1458 
08/03/2023;22:10:17;1218 ;0000;0000; 0086 ; 1458 
08/03/2023;22:11:16;1218 ;0000;0000; 0086 ; 1457 
08/03/2023;22:12:16;1220 ;0000;0000; 0086 ; 1455 
08/03/2023;22:13:16;1218 ;0000;0000; 0086 ; 1455 
08/03/2023;22:14:16;1218 ;0000;0000; 0086 ; 1453 
08/03/2023;22:15:16;1218 ;0000;0000; 0086 ; 1452 
08/03/2023;22:16:16;1218 ;0000;0000; 0086 ; 1450 
08/03/2023;22:17:15;1218 ;0000;0000; 0086 ; 1450 
08/03/2023;22:18:15;1218 ;0000;0000; 0086 ; 1448 
08/03/2023;22:19:15;1218 ;0000;0000; 0086 ; 1448 
08/03/2023;22:20:15;1218 ;0000;0000; 0086 ; 1447 
08/03/2023;22:21:15;1218 ;0000;0000; 0086 ; 1445 
08/03/2023;22:22:15;1217 ;0000;0000; 0086 ; 1443 
08/03/2023;22:23:14;1217 ;0000;0000; 0086 ; 1443 
08/03/2023;22:24:14;1217 ;0000;0000; 0086 ; 1442 
08/03/2023;22:25:14;1217 ;0000;0000; 0087 ; 1440 
08/03/2023;22:26:14;1217 ;0000;0000; 0086 ; 1440 
08/03/2023;22:27:14;1217 ;0000;0000; 0086 ; 1438 
08/03/2023;22:28:14;1217 ;0000;0000; 0086 ; 1437 
08/03/2023;22:29:14;1217 ;0000;0000; 0086 ; 1437 
08/03/2023;22:30:13;1217 ;0000;0000; 0086 ; 1435 
08/03/2023;22:31:13;1217 ;0000;0000; 0087 ; 1433 
08/03/2023;22:32:13;1217 ;0000;0000; 0086 ; 1433 
08/03/2023;22:33:13;1217 ;0000;0000; 0086 ; 1432 
08/03/2023;22:34:13;1217 ;0000;0000; 0086 ; 1430 
08/03/2023;22:35:13;1213 ;0000;0000; 0087 ; 1430 
08/03/2023;22:36:12;1213 ;0000;0000; 0087 ; 1428 
08/03/2023;22:37:12;1213 ;0000;0000; 0086 ; 1427 
08/03/2023;22:38:12;1213 ;0000;0000; 0087 ; 1427 
08/03/2023;22:39:12;1213 ;0000;0000; 0087 ; 1425 
08/03/2023;22:40:12;1213 ;0000;0000; 0087 ; 1423 
08/03/2023;22:41:12;1217 ;0000;0000; 0087 ; 1423 
08/03/2023;22:42:11;1217 ;0000;0000; 0087 ; 1422 
08/03/2023;22:43:11;1217 ;0000;0000; 0087 ; 1420 
08/03/2023;22:44:11;1213 ;0000;0000; 0087 ; 1418 
08/03/2023;22:45:11;1216 ;0000;0000; 0087 ; 1418 
08/03/2023;22:46:11;1217 ;0000;0000; 0087 ; 1417 
08/03/2023;22:47:11;1213 ;0000;0000; 0087 ; 1415 
08/03/2023;22:48:10;1217 ;0000;0000; 0087 ; 1415 
08/03/2023;22:49:10;1213 ;0000;0000; 0087 ; 1413 
08/03/2023;22:50:10;1213 ;0000;0000; 0087 ; 1412 
08/03/2023;22:51:10;1216 ;0000;0000; 0087 ; 1412 
08/03/2023;22:52:10;1216 ;0000;0000; 0087 ; 1410 
08/03/2023;22:53:10;1213 ;0000;0000; 0087 ; 1408 
08/03/2023;22:54:10;1213 ;0000;0000; 0087 ; 1408 
08/03/2023;22:55:09;1213 ;0000;0000; 0087 ; 1407 
08/03/2023;22:56:09;1213 ;0000;0000; 0087 ; 1405 
08/03/2023;22:57:09;1213 ;0000;0000; 0087 ; 1405 
08/03/2023;22:58:09;1213 ;0000;0000; 0087 ; 1404 
08/03/2023;22:59:09;1213 ;0000;0000; 0087 ; 1404 
08/03/2023;23:00:09;1213 ;0000;0000; 0087 ; 1402 
08/03/2023;23:01:08;1212 ;0000;0000; 0087 ; 1402 
08/03/2023;23:02:08;1209 ;0000;0000; 0087 ; 1400 
08/03/2023;23:03:08;1212 ;0000;0000; 0087 ; 1399 
08/03/2023;23:04:08;1209 ;0000;0000; 0087 ; 1397 
08/03/2023;23:05:08;1208 ;0000;0000; 0087 ; 1397 
08/03/2023;23:06:08;1209 ;0000;0000; 0087 ; 1395 
08/03/2023;23:07:07;1211 ;0000;0000; 0087 ; 1395 
08/03/2023;23:08:07;1212 ;0000;0000; 0087 ; 1394 
08/03/2023;23:09:07;1212 ;0000;0000; 0087 ; 1392 
08/03/2023;23:10:07;1209 ;0000;0000; 0087 ; 1392 
08/03/2023;23:11:07;1212 ;0000;0000; 0087 ; 1390 
08/03/2023;23:12:07;1208 ;0000;0000; 0087 ; 1390 
08/03/2023;23:13:06;1208 ;0000;0000; 0087 ; 1389 
08/03/2023;23:14:06;1209 ;0000;0000; 0087 ; 1387 
08/03/2023;23:15:06;1212 ;0000;0000; 0088 ; 1387 
08/03/2023;23:16:06;1212 ;0000;0000; 0087 ; 1385 
08/03/2023;23:17:06;1212 ;0000;0000; 0087 ; 1384 
08/03/2023;23:18:06;1212 ;0000;0000; 0087 ; 1384 
08/03/2023;23:19:06;1212 ;0000;0000; 0087 ; 1384 
08/03/2023;23:20:05;1209 ;0000;0000; 0087 ; 1382 
08/03/2023;23:21:05;1208 ;0000;0000; 0087 ; 1382 
08/03/2023;23:22:05;1209 ;0000;0000; 0088 ; 1380 
08/03/2023;23:23:05;1212 ;0000;0000; 0088 ; 1379 
08/03/2023;23:24:05;1209 ;0000;0000; 0087 ; 1377 
08/03/2023;23:25:05;1212 ;0000;0000; 0087 ; 1377 
08/03/2023;23:26:04;1211 ;0000;0000; 0088 ; 1375 
08/03/2023;23:27:04;1209 ;0000;0000; 0088 ; 1375 
08/03/2023;23:28:04;1208 ;0000;0000; 0088 ; 1374 
08/03/2023;23:29:04;1208 ;0000;0000; 0088 ; 1374 
08/03/2023;23:30:04;1209 ;0000;0000; 0088 ; 1372 
08/03/2023;23:31:04;1208 ;0000;0000; 0087 ; 1372 
08/03/2023;23:32:04;1208 ;0000;0000; 0088 ; 1370 
08/03/2023;23:33:03;1208 ;0000;0000; 0088 ; 1369 
08/03/2023;23:34:03;1208 ;0000;0000; 0088 ; 1369 
08/03/2023;23:35:03;1208 ;0000;0000; 0088 ; 1367 
08/03/2023;23:36:03;1208 ;0000;0000; 0088 ; 1367 
08/03/2023;23:37:03;1208 ;0000;0000; 0088 ; 1365 
08/03/2023;23:38:03;1208 ;0000;0000; 0088 ; 1365 
08/03/2023;23:39:03;1212 ;0000;0000; 0088 ; 1364 
08/03/2023;23:40:02;1208 ;0000;0000; 0088 ; 1364 
08/03/2023;23:41:02;1208 ;0000;0000; 0088 ; 1362 
08/03/2023;23:42:02;1208 ;0000;0000; 0088 ; 1362 
08/03/2023;23:43:02;1208 ;0000;0000; 0088 ; 1360 
08/03/2023;23:44:02;1208 ;0000;0000; 0088 ; 1359 
08/03/2023;23:45:02;1208 ;0000;0000; 0088 ; 1359 
08/03/2023;23:46:02;1208 ;0000;0000; 0088 ; 1357 
08/03/2023;23:47:01;1208 ;0000;0000; 0088 ; 1357 
08/03/2023;23:48:01;1208 ;0000;0000; 0088 ; 1355 
08/03/2023;23:49:01;1208 ;0000;0000; 0088 ; 1355 
08/03/2023;23:50:01;1208 ;0000;0000; 0088 ; 1354 
08/03/2023;23:51:01;1208 ;0000;0000; 0088 ; 1354 
08/03/2023;23:52:01;1208 ;0000;0000; 0088 ; 1352 
08/03/2023;23:53:01;1208 ;0000;0000; 0088 ; 1352 
08/03/2023;23:54:00;1208 ;0000;0000; 0088 ; 1350 
08/03/2023;23:55:00;1208 ;0000;0000; 0088 ; 1350 
08/03/2023;23:56:00;1207 ;0000;0000; 0088 ; 1349 
08/03/2023;23:57:00;1208 ;0000;0000; 0088 ; 1349 
08/03/2023;23:58:00;1205 ;0000;0000; 0088 ; 1347 
08/03/2023;23:59:00;1204 ;0000;0000; 0088 ; 1347 
08/04/2023;00:00:00;1204 ;0000;0000; 0088 ; 1346 
08/04/2023;00:00:59;1204 ;0000;0000; 0088 ; 1344 
08/04/2023;00:01:59;1204 ;0000;0000; 0088 ; 1344 
08/04/2023;00:02:59;1207 ;0000;0000; 0088 ; 1342 
08/04/2023;00:03:59;1204 ;0000;0000; 0088 ; 1342 
08/04/2023;00:04:59;1204 ;0000;0000; 0088 ; 1341 
08/04/2023;00:05:59;1204 ;0000;0000; 0088 ; 1341 
08/04/2023;00:06:59;1204 ;0000;0000; 0088 ; 1339 
08/04/2023;00:07:58;1204 ;0000;0000; 0089 ; 1339 
08/04/2023;00:08:58;1204 ;0000;0000; 0089 ; 1337 
08/04/2023;00:09:58;1203 ;0000;0000; 0089 ; 1337 
08/04/2023;00:10:58;1203 ;0000;0000; 0088 ; 1336 
08/04/2023;00:11:58;1203 ;0000;0000; 0089 ; 1336 
08/04/2023;00:12:58;1203 ;0000;0000; 0089 ; 1334 
08/04/2023;00:13:58;1203 ;0000;0000; 0089 ; 1334 
08/04/2023;00:14:57;1203 ;0000;0000; 0089 ; 1332 
08/04/2023;00:15:57;1203 ;0000;0000; 0088 ; 1332 
08/04/2023;00:16:57;1203 ;0000;0000; 0088 ; 1331 
08/04/2023;00:17:57;1203 ;0000;0000; 0088 ; 1329 
08/04/2023;00:18:57;1203 ;0000;0000; 0088 ; 1329 
08/04/2023;00:19:57;1203 ;0000;0000; 0089 ; 1329 
08/04/2023;00:20:57;1199 ;0000;0000; 0088 ; 1327 
08/04/2023;00:21:56;1203 ;0000;0000; 0088 ; 1326 
08/04/2023;00:22:56;1203 ;0000;0000; 0088 ; 1326 
08/04/2023;00:23:56;1203 ;0000;0000; 0089 ; 1324 
08/04/2023;00:24:56;1202 ;0000;0000; 0089 ; 1324 
08/04/2023;00:25:56;1200 ;0000;0000; 0089 ; 1322 
08/04/2023;00:26:56;1200 ;0000;0000; 0089 ; 1322 
08/04/2023;00:27:56;1203 ;0000;0000; 0089 ; 1321 
08/04/2023;00:28:55;1203 ;0000;0000; 0088 ; 1319 
08/04/2023;00:29:55;1200 ;0000;0000; 0088 ; 1319 
08/04/2023;00:30:55;1199 ;0000;0000; 0089 ; 1319 
08/04/2023;00:31:55;1200 ;0000;0000; 0089 ; 1317 
08/04/2023;00:32:55;1202 ;0000;0000; 0089 ; 1317 
08/04/2023;00:33:55;1199 ;0000;0000; 0088 ; 1316 
08/04/2023;00:34:55;1199 ;0000;0000; 0089 ; 1314 
08/04/2023;00:35:55;1199 ;0000;0000; 0089 ; 1314 
08/04/2023;00:36:54;1199 ;0000;0000; 0089 ; 1314 
08/04/2023;00:37:54;1199 ;0000;0000; 0089 ; 1312 
08/04/2023;00:38:54;1199 ;0000;0000; 0089 ; 1311 
08/04/2023;00:39:54;1199 ;0000;0000; 0089 ; 1311 
08/04/2023;00:40:54;1198 ;0000;0000; 0089 ; 1309 
08/04/2023;00:41:54;1198 ;0000;0000; 0089 ; 1309 
08/04/2023;00:42:54;1198 ;0000;0000; 0089 ; 1307 
08/04/2023;00:43:53;1199 ;0000;0000; 0089 ; 1307 
08/04/2023;00:44:53;1199 ;0000;0000; 0089 ; 1306 
08/04/2023;00:45:53;1199 ;0000;0000; 0089 ; 1306 
08/04/2023;00:46:53;1198 ;0000;0000; 0089 ; 1304 
08/04/2023;00:47:53;1198 ;0000;0000; 0089 ; 1304 
08/04/2023;00:48:53;1198 ;0000;0000; 0089 ; 1302 
08/04/2023;00:49:53;1198 ;0000;0000; 0089 ; 1302 
08/04/2023;00:50:52;1198 ;0000;0000; 0089 ; 1301 
08/04/2023;00:51:52;1198 ;0000;0000; 0089 ; 1301 
08/04/2023;00:52:52;1198 ;0000;0000; 0080 ; 1687 
08/04/2023;00:53:52;1198 ;0000;0000; 0081 ; 1674 
08/04/2023;00:54:52;1198 ;0000;0000; 0081 ; 1671 
08/04/2023;00:55:52;1198 ;0000;0000; 0081 ; 1669 
08/04/2023;00:56:52;1198 ;0000;0000; 0081 ; 1669 
08/04/2023;00:57:51;1199 ;0000;0000; 0081 ; 1667 
08/04/2023;00:58:51;1199 ;0000;0000; 0081 ; 1666 
08/04/2023;00:59:51;1199 ;0000;0000; 0081 ; 1664 
08/04/2023;01:00:51;1199 ;0000;0000; 0081 ; 1662 
08/04/2023;01:01:51;1199 ;0000;0000; 0082 ; 1661 
08/04/2023;01:02:51;1199 ;0000;0000; 0082 ; 1659 
08/04/2023;01:03:51;1199 ;0000;0000; 0081 ; 1659 
08/04/2023;01:04:50;1199 ;0000;0000; 0082 ; 1657 
08/04/2023;01:05:50;1199 ;0000;0000; 0081 ; 1656 
08/04/2023;01:06:50;1199 ;0000;0000; 0081 ; 1654 
08/04/2023;01:07:50;1199 ;0000;0000; 0081 ; 1654 
08/04/2023;01:08:50;1199 ;0000;0000; 0081 ; 1653 
08/04/2023;01:09:50;1199 ;0000;0000; 0081 ; 1651 
08/04/2023;01:10:50;1202 ;0000;0000; 0081 ; 1649 
08/04/2023;01:11:49;1200 ;0000;0000; 0081 ; 1648 
08/04/2023;01:12:49;1203 ;0000;0000; 0081 ; 1648 
08/04/2023;01:13:49;1199 ;0000;0000; 0081 ; 1646 
08/04/2023;01:14:49;1200 ;0000;0000; 0081 ; 1644 
08/04/2023;01:15:49;1199 ;0000;0000; 0081 ; 1644 
08/04/2023;01:16:49;1199 ;0000;0000; 0081 ; 1643 
08/04/2023;01:17:49;1199 ;0000;0000; 0081 ; 1641 
08/04/2023;01:18:48;1198 ;0000;0000; 0081 ; 1641 
08/04/2023;01:19:48;1198 ;0000;0000; 0081 ; 1639 
08/04/2023;01:20:48;1198 ;0000;0000; 0081 ; 1638 
08/04/2023;01:21:48;1198 ;0000;0000; 0081 ; 1636 
08/04/2023;01:22:48;1198 ;0000;0000; 0081 ; 1636 
08/04/2023;01:23:48;1199 ;0000;0000; 0081 ; 1634 
08/04/2023;01:24:48;1199 ;0000;0000; 0081 ; 1634 
08/04/2023;01:25:48;1202 ;0000;0000; 0081 ; 1633 
08/04/2023;01:26:47;1203 ;0000;0000; 0081 ; 1631 
08/04/2023;01:27:47;1203 ;0000;0000; 0081 ; 1631 
08/04/2023;01:28:47;1199 ;0000;0000; 0081 ; 1629 
08/04/2023;01:29:47;1199 ;0000;0000; 0081 ; 1629 
08/04/2023;01:30:47;1199 ;0000;0000; 0081 ; 1628 
08/04/2023;01:31:47;1199 ;0000;0000; 0081 ; 1626 
08/04/2023;01:32:47;1199 ;0000;0000; 0081 ; 1626 
08/04/2023;01:33:46;1199 ;0000;0000; 0081 ; 1624 
08/04/2023;01:34:46;1203 ;0000;0000; 0081 ; 1623 
08/04/2023;01:35:46;1203 ;0000;0000; 0081 ; 1623 
08/04/2023;01:36:46;1203 ;0000;0000; 0081 ; 1621 
08/04/2023;01:37:46;1203 ;0000;0000; 0081 ; 1621 
08/04/2023;01:38:46;1203 ;0000;0000; 0081 ; 1619 
08/04/2023;01:39:46;1199 ;0000;0000; 0081 ; 1618 
08/04/2023;01:40:45;1199 ;0000;0000; 0081 ; 1618 
08/04/2023;01:41:45;1199 ;0000;0000; 0081 ; 1616 
08/04/2023;01:42:45;1199 ;0000;0000; 0081 ; 1614 
08/04/2023;01:43:45;1199 ;0000;0000; 0081 ; 1614 
08/04/2023;01:44:45;1199 ;0000;0000; 0081 ; 1613 
08/04/2023;01:45:45;1199 ;0000;0000; 0081 ; 1613 
08/04/2023;01:46:45;1200 ;0000;0000; 0081 ; 1611 
08/04/2023;01:47:44;1199 ;0000;0000; 0081 ; 1609 
08/04/2023;01:48:44;1200 ;0000;0000; 0081 ; 1609 
08/04/2023;01:49:44;1200 ;0000;0000; 0081 ; 1608 
08/04/2023;01:50:44;1200 ;0000;0000; 0081 ; 1608 
08/04/2023;01:51:44;1203 ;0000;0000; 0081 ; 1608 
08/04/2023;01:52:44;1203 ;0000;0000; 0081 ; 1606 
08/04/2023;01:53:44;1199 ;0000;0000; 0081 ; 1604 
08/04/2023;01:54:44;1199 ;0000;0000; 0081 ; 1603 
08/04/2023;01:55:43;1202 ;0000;0000; 0081 ; 1603 
08/04/2023;01:56:43;1202 ;0000;0000; 0081 ; 1601 
08/04/2023;01:57:43;1200 ;0000;0000; 0081 ; 1601 
08/04/2023;01:58:43;1203 ;0000;0000; 0081 ; 1599 
08/04/2023;01:59:43;1202 ;0000;0000; 0081 ; 1599 
08/04/2023;02:00:43;1202 ;0000;0000; 0081 ; 1598 
08/04/2023;02:01:43;1203 ;0000;0000; 0081 ; 1598 
08/04/2023;02:02:43;1203 ;0000;0000; 0081 ; 1596 
08/04/2023;02:03:42;1203 ;0000;0000; 0082 ; 1596 
08/04/2023;02:04:42;1203 ;0000;0000; 0082 ; 1596 
08/04/2023;02:05:42;1203 ;0000;0000; 0082 ; 1595 
08/04/2023;02:06:42;1203 ;0000;0000; 0082 ; 1595 
08/04/2023;02:07:42;1203 ;0000;0000; 0081 ; 1593 
08/04/2023;02:08:42;1203 ;0000;0000; 0081 ; 1593 
08/04/2023;02:09:42;1203 ;0000;0000; 0081 ; 1591 
08/04/2023;02:10:42;1203 ;0000;0000; 0082 ; 1591 
08/04/2023;02:11:41;1202 ;0000;0000; 0082 ; 1590 
08/04/2023;02:12:41;1203 ;0000;0000; 0082 ; 1588 
08/04/2023;02:13:41;1202 ;0000;0000; 0082 ; 1588 
08/04/2023;02:14:41;1203 ;0000;0000; 0082 ; 1586 
08/04/2023;02:15:41;1199 ;0000;0000; 0082 ; 1586 
08/04/2023;02:16:41;1199 ;0000;0000; 0082 ; 1585 
08/04/2023;02:17:41;1199 ;0000;0000; 0082 ; 1583 
08/04/2023;02:18:40;1200 ;0000;0000; 0081 ; 1583 
08/04/2023;02:19:40;1199 ;0000;0000; 0081 ; 1583 
08/04/2023;02:20:40;1199 ;0000;0000; 0081 ; 1581 
08/04/2023;02:21:40;1199 ;0000;0000; 0081 ; 1581 
08/04/2023;02:22:40;1199 ;0000;0000; 0081 ; 1580 
08/04/2023;02:23:40;1198 ;0000;0000; 0081 ; 1580 
08/04/2023;02:24:40;1198 ;0000;0000; 0081 ; 1580 
08/04/2023;02:25:40;1198 ;0000;0000; 0081 ; 1578 
08/04/2023;02:26:39;1198 ;0000;0000; 0081 ; 1576 
08/04/2023;02:27:39;1198 ;0000;0000; 0081 ; 1576 
08/04/2023;02:28:39;1198 ;0000;0000; 0082 ; 1575 
08/04/2023;02:29:39;1198 ;0000;0000; 0081 ; 1575 
08/04/2023;02:30:39;1198 ;0000;0000; 0081 ; 1573 
08/04/2023;02:31:39;1198 ;0000;0000; 0081 ; 1573 
08/04/2023;02:32:39;1198 ;0000;0000; 0082 ; 1571 
08/04/2023;02:33:38;1198 ;0000;0000; 0082 ; 1571 
08/04/2023;02:34:38;1198 ;0000;0000; 0082 ; 1570 
08/04/2023;02:35:38;1195 ;0000;0000; 0082 ; 1570 
08/04/2023;02:36:38;1198 ;0000;0000; 0082 ; 1568 
08/04/2023;02:37:38;1198 ;0000;0000; 0081 ; 1568 
08/04/2023;02:38:38;1195 ;0000;0000; 0081 ; 1566 
